"31596"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.025890"|"34.857154"
"31640"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.037499"|"34.832338"
"31641"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.033137"|"34.865496"
"31642"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.032922"|"34.867068"
"31653"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.032670"|"34.846840"
"31661"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.029059"|"34.865291"
"31662"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.035027"|"34.847232"
"31663"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.035317"|"34.846892"
"31664"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.031345"|"34.846727"
"31676"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.030688"|"34.866470"
"31713"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.036604"|"34.841491"
"31725"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.026446"|"34.861245"
"31898"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.028029"|"34.866913"
"31899"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.023839"|"34.865115"
"33432"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.038289"|"34.831053"
"33918"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.035110"|"34.852362"
"34228"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.035375"|"34.860582"
"34229"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.035041"|"34.859790"
"34334"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.035132"|"34.858837"
"34340"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.035474"|"34.857428"
"34354"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.035631"|"34.856114"
"34409"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.036443"|"34.855482"
"34438"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.037697"|"34.856409"
"34439"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.037742"|"34.857890"
"34442"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.037067"|"34.860346"
"34472"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.038771"|"34.860245"
"34742"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.040182"|"34.859982"
"35315"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.021257"|"34.862845"
"35335"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.021115"|"34.863459"
"35341"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.021615"|"34.864894"
"35388"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.027142"|"34.868361"
"35389"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.027049"|"34.872692"
"35454"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.024152"|"34.865119"
"36577"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.024171"|"34.874965"
"36578"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.022801"|"34.872266"
"36579"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.022196"|"34.870445"
"36740"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.033970"|"34.858949"
"36800"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.032148"|"34.859751"
"36801"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.026594"|"34.859797"
"36802"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.026651"|"34.859683"
"36816"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.026022"|"34.860562"
"36817"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.028194"|"34.862527"
"36831"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.032798"|"34.859822"
"38135"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.022662"|"34.860041"
"38138"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.025791"|"34.855250"
"38145"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.028165"|"34.865214"
"38146"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.027241"|"34.866032"
"38147"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.029612"|"34.847992"
"38148"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.029674"|"34.847528"
"38149"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.027836"|"34.851110"
"38159"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.025966"|"34.857011"
"38175"|"2400"|"אור יהודה"|"1"|"תל אביב"|"3"|"גבול מחנה צבאי"|"1"|"מפעילי אוטובוסים"|"32.036131"|"34.846004"
"38637"|"2400"|"אור יהודה"|"1"|"תל אביב"|"3"|"גבול מחנה צבאי"|"1"|"מפעילי אוטובוסים"|"32.041772"|"34.849153"
"38638"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.037083"|"34.847150"
"38639"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.037903"|"34.847117"
"38653"|"2400"|"אור יהודה"|"1"|"תל אביב"|"1"|"תחנה רגילה"|"1"|"מפעילי אוטובוסים"|"32.041830"|"34.849239"
